entityName,variationId,count,firstTimestamp,lastTimestamp
Comments,3,5213,1220941098713,1538538297710
Comments,4,583,1222945484943,1306339236220
Posts,2,54,1217540459743,1353399695930
Posts,3,169,1217541401303,1515745187253
Posts,4,987,1217544158903,1536186724060
Posts,14,40,1217589440640,1270031388293
Posts,16,154,1217590707133,1497871374330
Posts,19,376,1217593192510,1504896296150
Posts,24,29,1217603588933,1238756857873
Posts,31,1411,1217662097683,1539676526987
Posts,33,24,1217699510250,1275063518917
Posts,35,882,1217721959620,1537842881783
Posts,38,325,1217792557903,1384264165220
Posts,39,584,1217798301627,1472923068233
Posts,41,21,1217818118013,1279363804267
Posts,42,136,1217821800337,1509996800703
Posts,48,461,1217860246347,1541261424030
Posts,51,12,1217886622933,1265728484733
Posts,55,742,1217941500170,1543413241463
Posts,56,953,1217976965937,1534235612780
Posts,66,583,1218099358613,1538647599060
Posts,67,164,1218136044760,1511380560310
Posts,68,212,1218142830053,1518722124407
Posts,69,7,1218193308757,1263616795117
Posts,71,1497,1218211443653,1525032052133
Posts,72,829,1218244799117,1542550897810
Posts,74,68,1218363084443,1238951889760
Posts,78,371,1218536681653,1433823114357
Posts,79,285,1218537158347,1446999806733
Posts,80,877,1218544539643,1494034364507
Posts,82,93,1218551544540,1238671275093
Posts,84,328,1218628308450,1535715025097
Posts,85,270,1218638703000,1540269851210
Posts,86,26,1218650106393,1238941982137
Posts,87,647,1218650212707,1284733447437
Posts,88,306,1218672062253,1540482674453
Posts,89,196,1218672653873,1293437402307
Posts,90,544,1218675148407,1376381876770
Posts,91,24,1218692558540,1238699184690
Posts,93,198,1218755130520,1351742462623
Posts,94,234,1218801675030,1238883720227
Posts,95,240,1218801841017,1542576377673
Posts,97,7,1218959242610,1231934278253
Posts,99,80,1218988257937,1246159252477
Posts,100,238,1219049173393,1537188681403
Posts,103,185,1219069111430,1238980357640
Posts,104,642,1219090249207,1539333432687
Posts,105,21,1219094957643,1238673238697
Posts,107,47,1219103506703,1237831403980
Posts,108,162,1219114658183,1539065323133
Posts,109,151,1219128368613,1422846446107
Posts,110,64,1219142073190,1403618608750
Posts,112,78,1219172248900,1538371392037
Posts,113,38,1219337931263,1238582556320
Posts,114,59,1219404901550,1238457099977
Posts,115,156,1219409418640,1510602486677
Posts,116,1685,1219412924490,1543440690580
Posts,117,334,1219586926983,1537100442813
Posts,118,201,1219679758997,1543379312257
Posts,120,589,1219754515757,1537966635757
Posts,121,12,1219922246223,1324916808363
Posts,122,126,1220259607783,1533143727560
Posts,123,25,1220360408963,1263114646777
Posts,124,1705,1220440459693,1533508517890
Posts,125,221,1220447208940,1509615817083
Posts,126,1288,1220543992073,1396737931730
Posts,127,5,1220588466517,1235550762417
Posts,130,8,1221121635327,1258528746007
Posts,131,120,1221156512187,1396913670390
Posts,132,30,1221168853470,1379979298583
Posts,135,158,1221474940820,1250504749680
Posts,136,32,1221478639410,1238440036497
Posts,137,30,1221478677600,1257436793623
Posts,138,6,1221479662660,1256516541600
Posts,139,971,1221481437253,1303790712943
Posts,140,894,1221482338763,1423068728073
Posts,141,226,1221483258833,1456482979020
Posts,143,49,1221485341637,1392265890553
Posts,144,37,1221485902847,1380331860767
Posts,145,86,1221488150480,1261482066217
Posts,146,263,1221489961953,1279380288583
Posts,147,14,1221492379080,1264974631307
Posts,148,137,1221492892710,1290101908407
Posts,149,38,1221498660793,1278480768573
Posts,150,8,1221506199227,1237899849417
Posts,151,94,1221507221260,1241515644827
Posts,152,6,1221511796087,1254903643487
Posts,153,17,1221517696567,1268560318273
Posts,154,508,1221538143923,1468883327747
Posts,155,38,1221543316837,1352508407150
Posts,156,30,1221548218203,1420464646677
Posts,157,616,1221549676147,1503046484043
Posts,158,101,1221567194447,1286329159250
Posts,159,31,1221568518683,1272713205363
