entityName,variationId,count,firstTimestamp,lastTimestamp
Harvard_courses,1,12594,1343001600000,1378512000000
Harvard_courses,2,110064,1343001600000,1378512000000
Harvard_courses,3,1648,1343088000000,1376870400000
Harvard_courses,4,4916,1343088000000,1378512000000
Harvard_courses,5,57906,1343088000000,1378598400000
Harvard_courses,6,152293,1343088000000,1378512000000
Harvard_courses,7,107058,1343088000000,1378512000000
Harvard_courses,8,1056,1343088000000,1373414400000
Harvard_courses,9,81009,1343088000000,1378512000000
Harvard_courses,10,13525,1343088000000,1378512000000
Harvard_courses,11,9695,1343088000000,1378512000000
Harvard_courses,12,11128,1343088000000,1378512000000
Harvard_courses,13,5123,1343088000000,1378512000000
Harvard_courses,16,876,1343088000000,1375747200000
Harvard_courses,17,770,1343088000000,1377129600000
Harvard_courses,18,675,1343088000000,1377993600000
Harvard_courses,19,597,1343088000000,1378512000000
Harvard_courses,25,2659,1343088000000,1378512000000
Harvard_courses,27,2765,1343088000000,1377475200000
Harvard_courses,28,2115,1343088000000,1378339200000
Harvard_courses,30,2638,1343088000000,1378252800000
Harvard_courses,31,2971,1343088000000,1378339200000
Harvard_courses,32,587,1343088000000,1378166400000
Harvard_courses,33,1496,1343088000000,1376352000000
Harvard_courses,34,1296,1343088000000,1378512000000
Harvard_courses,35,950,1343088000000,1377561600000
Harvard_courses,36,686,1343088000000,1378425600000
Harvard_courses,38,1696,1343088000000,1378512000000
Harvard_courses,39,503,1343088000000,1378512000000
Harvard_courses,40,7796,1343088000000,1378080000000
Harvard_courses,41,7202,1343088000000,1378512000000
Harvard_courses,42,4517,1343088000000,1378425600000
Harvard_courses,43,2328,1343088000000,1378512000000
Harvard_courses,44,450,1343088000000,1378512000000
Harvard_courses,48,1219,1343347200000,1375660800000
Harvard_courses,52,2754,1344124800000,1378512000000
Harvard_courses,53,9684,1344297600000,1377907200000
Harvard_courses,55,923,1344729600000,1378512000000
Harvard_courses,63,419,1346976000000,1376784000000
Harvard_courses,67,539,1349740800000,1378512000000
Harvard_courses,72,4496,1355875200000,1378339200000
Harvard_courses,74,655,1355875200000,1378425600000
Harvard_courses,75,614,1355875200000,1375142400000
