entityName,variationId,count,firstTimestamp,lastTimestamp
Address,1,4,1511637819180,1511637820347
Address,2,5,1511637819160,1511637820608
Address,9,11,1511637819859,1511637820764
Address,15,5,1511637863283,1511637897387
Address,16,5,1511637863301,1511637897272
Address,22,8,1511637818717,1511637820918
Address,26,11,1511637847619,1511637851480
Address,28,10,1511637847290,1511637851507
Address,32,1,1511637820037,1511637820037
Address,33,3,1511637820854,1511637849152
Address,34,1,1511637820764,1511637820764
Address,40,9,1511637882074,1511637886814
Address,41,2,1511637883937,1511637884213
Address,44,1,1511637884985,1511637884985
Address,45,3,1511637820710,1511637884809
Address,46,17,1511637820574,1511637897633
Address,47,2,1511637820052,1511637820452
Address,48,4,1511637819175,1511637821018
Address,49,17,1511637865001,1511637874087
Address,51,4,1511637820035,1511637820857
Address,53,1,1511637868951,1511637868951
Address,54,1,1511637819725,1511637819725
Address,55,2,1511637848607,1511637848610
Address,57,4,1511637880652,1511637886521
Address,58,15,1511637839475,1511637840959
Address,61,10,1511637838834,1511637840448
Address,63,3,1511637840412,1511637840566
Address,64,5,1511637838957,1511637839752
Address,65,5,1511637837084,1511637840957
Address,66,2,1511637840948,1511637840949
Address,67,4,1511637837512,1511637871809
Address,68,3,1511637839213,1511637840946
Address,69,1,1511637881653,1511637881653
Address,70,1,1511637880659,1511637880659
Address,71,1,1511637840949,1511637840949
Alias,19,4,1511637839851,1511637840168
Alias,20,7,1511637838840,1511637840371
Alias,27,3,1511637870326,1511637872637
Alias,28,1,1511637839891,1511637839891
Alias,29,3,1511637839886,1511637840194
Alias,30,2,1511637840081,1511637840622
Alias,31,4,1511637840267,1511637840313
Alias,32,1,1511637840313,1511637840313
Alias,33,4,1511637838846,1511637840311
Alias,34,2,1511637896714,1511637896911
Alias,36,5,1511637837640,1511637841225
Alias,39,2,1511637839958,1511637839980
Alias,40,6,1511637840001,1511637840336
Alias,41,3,1511637840943,1511637840947
Alias,48,4,1511637833606,1511637834737
Alias,49,4,1511637872076,1511637872803
Alias,50,1,1511637840148,1511637840148
Alias,51,3,1511637839825,1511637840267
Alias,52,1,1511637839976,1511637839976
Alias,53,1,1511637834191,1511637834191
Alias,54,1,1511637840001,1511637840001
Alias,55,1,1511637840001,1511637840001
Alias,56,10,1511637839067,1511637841053
Alias,57,4,1511637839360,1511637840006
Alias,60,1,1511637840744,1511637840744
Alias,61,1,1511637839913,1511637839913
Alias,62,1,1511637840315,1511637840315
Alias,63,2,1511637840311,1511637840366
Alias,64,1,1511637840006,1511637840006
Alias,65,1,1511637839887,1511637839887
Birth_date,3,52,1511637841117,1511637851962
Birth_place,8,3,1511637871260,1511637872215
Identifier,6,8,1511637819318,1511637820564
Identifier,8,4,1511637818703,1511637820151
Identifier,12,3,1511637819590,1511637819739
Identifier,15,7,1511637819277,1511637820308
Identifier,16,2,1511637820307,1511637820583
Identifier,17,4,1511637848865,1511637851507
Identifier,18,5,1511637820314,1511637851480
Identifier,22,7,1511637820043,1511637872215
Identifier,23,3,1511637819170,1511637820456
Identifier,25,1,1511637820489,1511637820489
