entityName,variationId,count,firstTimestamp,lastTimestamp
Harvard_courses,1,1648,1343088000000,1376870400000
Harvard_courses,2,1219,1343347200000,1375660800000
Harvard_courses,4,9684,1344297600000,1377907200000
Harvard_courses,5,4916,1343088000000,1378512000000
Harvard_courses,6,57906,1343088000000,1378598400000
Harvard_courses,7,12594,1343001600000,1378512000000
Harvard_courses,8,152293,1343088000000,1378512000000
Harvard_courses,9,107058,1343088000000,1378512000000
Harvard_courses,10,1056,1343088000000,1373414400000
Harvard_courses,11,110064,1343001600000,1378512000000
Harvard_courses,12,4496,1355875200000,1378339200000
Harvard_courses,13,81009,1343088000000,1378512000000
Harvard_courses,17,655,1355875200000,1378425600000
Harvard_courses,20,2754,1344124800000,1378512000000
Harvard_courses,21,13525,1343088000000,1378512000000
Harvard_courses,22,9695,1343088000000,1378512000000
Harvard_courses,24,11128,1343088000000,1378512000000
Harvard_courses,25,614,1355875200000,1375142400000
Harvard_courses,26,5123,1343088000000,1378512000000
Harvard_courses,34,876,1343088000000,1375747200000
Harvard_courses,35,770,1343088000000,1377129600000
Harvard_courses,37,675,1343088000000,1377993600000
Harvard_courses,39,597,1343088000000,1378512000000
Harvard_courses,70,2659,1343088000000,1378512000000
Harvard_courses,72,2765,1343088000000,1377475200000
Harvard_courses,73,2115,1343088000000,1378339200000
Harvard_courses,75,2638,1343088000000,1378252800000
Harvard_courses,77,2971,1343088000000,1378339200000
Harvard_courses,94,587,1343088000000,1378166400000
Harvard_courses,96,1496,1343088000000,1376352000000
Harvard_courses,97,1296,1343088000000,1378512000000
Harvard_courses,99,950,1343088000000,1377561600000
Harvard_courses,101,686,1343088000000,1378425600000
Harvard_courses,117,419,1346976000000,1376784000000
Harvard_courses,119,1696,1343088000000,1378512000000
Harvard_courses,120,503,1343088000000,1378512000000
Harvard_courses,121,7796,1343088000000,1378080000000
Harvard_courses,122,7202,1343088000000,1378512000000
Harvard_courses,124,4517,1343088000000,1378425600000
Harvard_courses,126,2328,1343088000000,1378512000000
Harvard_courses,133,923,1344729600000,1378512000000
Harvard_courses,134,539,1349740800000,1378512000000
Harvard_courses,135,450,1343088000000,1378512000000
